p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
1.9273297761816435e-43,0.29600963950764037,0.844,0.82,7.054219713802433e-39,2,RPL37
9.765165138583235e-38,0.2805672757894797,0.856,0.828,3.5741480923728496e-33,2,MT-ND4
5.598600184915482e-33,0.3259032866356244,0.677,0.634,2.0491436536809158e-28,2,RPL36A
3.072076841604365e-32,0.3028806935989383,0.726,0.696,1.1244108447956135e-27,2,RPL22
3.703483281703871e-32,0.5926381559840095,0.278,0.2,1.3555119159364338e-27,2,CLK1
1.6091910909146478e-29,0.5248789137518086,0.368,0.295,5.889800311856703e-25,2,FUS
1.965842128000859e-28,0.4561000383381497,0.496,0.427,7.195178772695944e-24,2,TSC22D3
4.361599417087705e-28,0.25040011544365015,0.818,0.81,1.5963890026482708e-23,2,EEF1D
5.051871349932893e-27,0.5336017729122262,0.26,0.19,1.8490354327889383e-22,2,DOK2
3.3847058460087914e-26,0.5198486775499953,0.372,0.299,1.2388361866976777e-21,2,LTB
9.034050406917433e-25,0.5248393576642894,0.36,0.292,3.30655278943585e-20,2,IER2
1.0616456242121918e-23,0.3514149916058207,0.713,0.668,3.8857291491790433e-19,2,DUSP2
1.8556913349915366e-23,0.4204782532413289,0.424,0.364,6.792015855202523e-19,2,NOP53
9.701766260715136e-22,0.25365618277957047,0.854,0.835,3.550943469084347e-17,2,MTRNR2L12
1.0912631856555829e-21,0.4729412200909673,0.404,0.347,3.994132385817999e-17,2,PPP1R2
1.971057025464529e-21,0.3772830144604753,0.471,0.422,7.214265818902723e-17,2,TOMM7
4.530751784467601e-20,0.28521267460936617,0.627,0.6,1.6583004606329868e-15,2,RPL4
8.34507334596852e-20,0.2876932416499409,0.597,0.561,3.054380295357938e-15,2,RPL37A
1.3546801862647037e-19,0.5279438898510447,0.317,0.263,4.958264949747442e-15,2,YPEL5
1.5039782740460201e-19,0.3679359154811266,0.396,0.339,5.5047108808358385e-15,2,DNAJA1
2.1714344010510126e-19,0.38200246312473096,0.514,0.465,7.947667051286811e-15,2,HSPE1
4.3050128250850763e-19,0.36573317844416,0.435,0.388,1.5756777441093888e-14,2,RPL27A
3.182478609981538e-17,0.26135389372879114,0.639,0.626,1.1648189960393426e-12,2,EEF1G
6.659173919658893e-14,0.40329576245991583,0.305,0.259,2.4373242463343513e-9,2,GAS5
7.772070574958565e-12,0.25740997407442556,0.349,0.304,2.844655551140584e-7,2,CACYBP
4.034409424301249e-10,0.2911262400502541,0.363,0.328,1.4766341933885002e-5,2,LDHB
6.151180881821219e-10,0.288771915893991,0.475,0.448,2.2513937145553846e-5,2,CXCR4
6.689974646802553e-7,0.28319457537157033,0.361,0.34,0.024485976204762026,2,CIRBP
6.248657750260848e-6,0.2634186494296813,0.265,0.241,0.2287071223172973,2,ACAP1
6.186126732618671e-5,0.2755060091923083,0.293,0.275,1,2,FYB1
1.9218595142508568e-4,0.2941095950405377,0.256,0.24,1,2,DAZAP2
0,2.0017053691768028,0.506,0.113,0,3,KLRB1
0,1.9271882416816606,0.403,0.067,0,3,GK
0,1.8646925938334058,0.351,0.071,0,3,LAG3
0,1.6819858722494048,0.371,0.059,0,3,MAF
0,1.522793606435698,0.342,0.104,0,3,GZMA
0,1.071796602471279,0.25,0.053,0,3,CTLA4
0,0.8409525996343685,0.971,0.84,0,3,SRGN
3.8953898743112586e-285,0.9909323395025691,0.744,0.45,1.4257516478966638e-280,3,CD52
7.97379161305792e-279,1.131395024472583,0.295,0.085,2.9184874682953295e-274,3,FRMD4B
7.701031915894533e-256,1.279958007408223,0.373,0.137,2.8186546915365582e-251,3,UCP2
3.957178025839802e-254,1.3757571884153053,0.457,0.193,1.4483667292376259e-249,3,ISG15
1.3578007247976635e-250,1.2215120275588314,0.39,0.149,4.969686432831929e-246,3,TNFRSF4
5.266718590070935e-246,0.41961224156370847,0.999,0.987,1.927671671151863e-241,3,B2M
5.79593667366548e-243,0.9877620358854238,0.276,0.081,2.1213707819283025e-238,3,ICOS
